instance_id,image_id,category_id,area,bbox_x,bbox_y,bbox_w,bbox_h
540,15038,10,36260,257.0,256.0,165.0,333.0
541,15038,26,56261,73.0,72.0,392.0,326.0
542,15038,24,6648,394.0,387.0,87.0,142.0
543,15038,24,16343,147.0,376.0,136.0,213.0
544,15038,23,1225,255.0,861.0,68.0,82.0
545,15038,23,913,412.0,900.0,43.0,63.0
546,15042,33,524,245.0,218.0,111.0,26.0
547,15042,10,96552,213.0,218.0,180.0,694.0
548,15042,24,3442,372.0,489.0,48.0,127.0
549,15042,23,1996,268.0,900.0,66.0,70.0
550,15042,23,1374,321.0,889.0,45.0,45.0
551,15045,31,19527,473.0,525.0,116.0,297.0
552,15045,28,3999,274.0,474.0,218.0,102.0
553,15045,32,4894,227.0,590.0,57.0,113.0
554,15045,32,1469,453.0,588.0,46.0,42.0
555,15045,32,1363,263.0,809.0,25.0,95.0
556,15045,32,416,195.0,772.0,23.0,57.0
557,15045,32,615,473.0,748.0,20.0,87.0
558,15045,27,23016,293.0,274.0,174.0,281.0
559,15045,14,3810,279.0,287.0,83.0,96.0
560,15045,13,1645,266.0,350.0,76.0,41.0
561,15045,1,82152,206.0,274.0,291.0,720.0
562,15045,31,14913,150.0,525.0,87.0,287.0
563,15045,4,102802,150.0,473.0,439.0,484.0
564,15045,6,10250,210.0,937.0,270.0,86.0
565,15055,10,69761,182.0,172.0,226.0,539.0
566,15055,31,7458,182.0,172.0,55.0,178.0
567,15055,31,2255,366.0,204.0,42.0,166.0
568,15055,23,971,299.0,940.0,38.0,50.0
569,15055,23,2059,246.0,875.0,72.0,128.0
570,15055,33,984,285.0,225.0,76.0,120.0
571,15061,1,809,329.0,322.0,24.0,60.0
572,15061,33,83,332.0,322.0,21.0,6.0
573,15061,11,128737,216.0,254.0,313.0,694.0
574,15061,23,2502,282.0,935.0,58.0,58.0
575,15061,23,2788,478.0,926.0,80.0,60.0
576,15061,31,9081,411.0,267.0,55.0,265.0
577,15061,31,8562,216.0,289.0,62.0,255.0
578,15061,28,4309,274.0,254.0,127.0,96.0
579,15062,33,3363,174.0,416.0,285.0,111.0
580,15062,1,46160,174.0,368.0,285.0,283.0
581,15062,34,1320,279.0,652.0,33.0,80.0
582,15062,7,110948,122.0,603.0,406.0,420.0
583,15062,19,14432,196.0,644.0,250.0,89.0
584,15065,23,1751,303.0,831.0,48.0,68.0
585,15065,23,1738,333.0,769.0,35.0,77.0
586,15065,10,77540,205.0,180.0,244.0,534.0
587,15065,33,1352,277.0,180.0,109.0,70.0
588,15065,24,1562,223.0,184.0,65.0,323.0
589,15066,7,37773,486.0,662.0,270.0,275.0
590,15066,42,61,638.0,730.0,9.0,10.0
591,15066,32,3687,696.0,734.0,60.0,131.0
592,15066,32,1157,605.0,703.0,42.0,45.0
593,15066,31,8529,459.0,345.0,136.0,136.0
594,15066,33,683,428.0,407.0,33.0,66.0
595,15066,1,51594,383.0,345.0,305.0,441.0
596,15071,1,19680,290.0,263.0,122.0,275.0
597,15071,33,519,300.0,263.0,66.0,164.0
598,15072,29,13728,205.0,155.0,259.0,230.0
599,15072,31,3851,444.0,207.0,60.0,314.0
600,15072,31,1070,180.0,214.0,36.0,205.0
601,15072,35,257,279.0,372.0,21.0,39.0
602,15072,35,195,348.0,408.0,9.0,43.0
603,15072,21,7392,280.0,559.0,95.0,283.0
604,15072,21,589,269.0,557.0,76.0,246.0
605,15072,8,14650,268.0,338.0,118.0,233.0
606,15072,31,3228,336.0,380.0,55.0,112.0
607,15072,31,335,271.0,436.0,21.0,32.0
608,15072,23,8493,211.0,834.0,110.0,136.0
609,15072,23,4129,317.0,796.0,50.0,119.0
610,15072,24,32127,199.0,525.0,227.0,233.0
611,15072,33,2116,287.0,150.0,85.0,60.0
612,15072,9,83069,143.0,155.0,361.0,471.0
613,15072,1,21229,271.0,150.0,120.0,342.0
614,15072,19,2702,279.0,345.0,98.0,40.0
615,15074,10,68400,177.0,172.0,211.0,446.0
616,15074,31,1586,349.0,204.0,39.0,72.0
617,15074,31,1280,177.0,220.0,42.0,69.0
618,15074,28,2244,203.0,172.0,139.0,57.0
619,15074,23,1549,263.0,872.0,45.0,68.0
620,15074,23,791,291.0,808.0,30.0,93.0
621,15077,10,32547,211.0,310.0,119.0,442.0
622,15077,23,1173,256.0,761.0,34.0,61.0
623,15077,23,931,280.0,735.0,39.0,65.0
624,15077,35,437,219.0,303.0,61.0,134.0
625,15077,35,365,314.0,278.0,14.0,167.0
626,15077,31,2593,167.0,295.0,43.0,113.0
627,15077,31,1709,331.0,272.0,21.0,141.0
628,15077,4,22911,167.0,243.0,185.0,209.0
629,15077,28,1984,216.0,243.0,91.0,71.0
630,15077,15,72,258.0,159.0,20.0,5.0
631,15079,15,3622,262.0,55.0,101.0,74.0
632,15079,2,30434,235.0,177.0,149.0,295.0
633,15079,8,117775,30.0,372.0,501.0,612.0
634,15079,23,487,423.0,941.0,39.0,37.0
635,15079,23,5085,117.0,875.0,119.0,99.0
636,15079,31,24139,235.0,181.0,145.0,291.0
637,15080,8,120086,138.0,548.0,347.0,473.0
638,15080,1,12357,202.0,459.0,178.0,94.0
639,15080,33,819,230.0,459.0,121.0,16.0
640,15081,29,25934,526.0,211.0,233.0,424.0
641,15081,9,91947,478.0,207.0,312.0,495.0
642,15081,31,5441,753.0,309.0,37.0,240.0
643,15081,31,11047,478.0,245.0,56.0,296.0
644,15081,1,26532,592.0,244.0,98.0,319.0
645,15081,33,348,614.0,244.0,71.0,25.0
646,15081,8,8311,604.0,562.0,84.0,126.0
647,15082,14,4796,242.0,333.0,101.0,77.0
648,15082,33,524,209.0,433.0,85.0,52.0
649,15082,31,2299,307.0,481.0,37.0,144.0
650,15082,31,7990,150.0,467.0,79.0,165.0
651,15082,1,20970,150.0,433.0,194.0,206.0
652,15082,42,1,204.0,646.0,1.0,1.0
653,15082,42,2,208.0,634.0,2.0,1.0
654,15082,19,1054,185.0,615.0,121.0,27.0
655,15082,34,37,270.0,616.0,9.0,14.0
656,15082,32,989,181.0,660.0,40.0,45.0
657,15082,32,432,197.0,624.0,40.0,25.0
658,15082,42,7,185.0,678.0,3.0,3.0
659,15082,42,3,185.0,683.0,2.0,2.0
660,15082,23,6492,492.0,817.0,123.0,99.0
661,15082,23,8608,406.0,862.0,124.0,120.0
662,15082,6,29197,177.0,617.0,317.0,268.0
663,15083,10,97897,188.0,214.0,343.0,621.0
664,15083,33,907,309.0,214.0,75.0,33.0
665,15083,31,13228,394.0,233.0,137.0,244.0
666,15083,31,3611,224.0,249.0,64.0,184.0
667,15083,24,1071,260.0,244.0,40.0,150.0
668,15083,13,983,294.0,151.0,78.0,24.0
669,15083,23,6135,236.0,904.0,92.0,102.0
670,15083,23,6962,326.0,877.0,92.0,124.0
671,15084,13,8076,284.0,265.0,143.0,105.0
672,15084,4,21434,284.0,370.0,163.0,183.0
673,15084,6,17666,246.0,599.0,127.0,285.0
674,15084,23,3314,305.0,860.0,70.0,85.0
675,15084,32,588,379.0,468.0,14.0,51.0
676,15084,23,3282,231.0,874.0,44.0,102.0
677,15084,31,7702,330.0,371.0,118.0,90.0
678,15084,31,870,377.0,345.0,49.0,37.0
679,15084,10,11104,267.0,344.0,168.0,270.0
680,15084,42,55,340.0,529.0,9.0,8.0
681,15085,1,164021,113.0,332.0,438.0,610.0
682,15085,43,74982,113.0,332.0,388.0,520.0
683,15088,10,44498,382.0,206.0,187.0,365.0
684,15088,33,261,450.0,206.0,83.0,23.0
685,15088,3,15078,367.0,201.0,196.0,223.0
686,15088,31,5076,367.0,206.0,61.0,163.0
687,15088,31,110,553.0,248.0,7.0,34.0
688,15088,33,1275,441.0,201.0,113.0,109.0
689,15091,21,28529,266.0,605.0,167.0,311.0
690,15091,7,10052,246.0,548.0,205.0,77.0
691,15091,32,19292,260.0,397.0,195.0,140.0
692,15091,14,10743,253.0,15.0,174.0,289.0
693,15091,31,5031,420.0,206.0,75.0,202.0
694,15091,31,15948,111.0,206.0,155.0,198.0
695,15091,23,6145,280.0,894.0,69.0,111.0
696,15091,23,7149,366.0,902.0,89.0,121.0
697,15091,27,2417,341.0,180.0,75.0,121.0
698,15091,1,77646,111.0,180.0,384.0,394.0
699,15095,10,90243,136.0,183.0,199.0,635.0
700,15095,33,343,201.0,183.0,88.0,22.0
701,15095,43,16610,155.0,675.0,175.0,143.0
702,15095,23,1851,223.0,852.0,49.0,95.0
703,15095,23,1187,200.0,805.0,29.0,96.0
704,15099,10,48045,329.0,233.0,391.0,303.0
705,15099,33,616,617.0,233.0,78.0,11.0
706,15099,31,11240,769.0,146.0,157.0,126.0
707,15099,31,1888,489.0,239.0,96.0,133.0
708,15099,4,32863,489.0,146.0,437.0,299.0
709,15099,28,1499,637.0,178.0,103.0,50.0
710,15099,35,481,693.0,233.0,67.0,178.0
711,15099,35,343,569.0,218.0,69.0,113.0
712,15099,23,1754,65.0,553.0,105.0,83.0
713,15099,23,2484,230.0,575.0,130.0,70.0
714,15100,1,25445,149.0,267.0,182.0,227.0
715,15100,33,196,197.0,267.0,72.0,10.0
716,15100,6,49015,149.0,470.0,185.0,427.0
717,15100,23,188,205.0,823.0,18.0,67.0
718,15100,23,1213,211.0,888.0,48.0,79.0
719,15100,4,37915,101.0,179.0,276.0,283.0
720,15100,35,736,260.0,234.0,25.0,228.0
721,15100,35,438,168.0,236.0,47.0,189.0
722,15100,28,1616,198.0,179.0,87.0,61.0
723,15100,31,7886,324.0,217.0,53.0,239.0
724,15100,31,6429,101.0,209.0,50.0,239.0
725,15101,14,3542,183.0,367.0,132.0,74.0
726,15101,33,27,229.0,469.0,44.0,7.0
727,15101,10,29497,183.0,458.0,174.0,296.0
728,15101,23,950,194.0,891.0,50.0,78.0
729,15101,23,1559,218.0,903.0,68.0,86.0
730,15102,10,45218,176.0,272.0,228.0,457.0
731,15102,23,2942,391.0,847.0,129.0,123.0
732,15102,23,872,122.0,859.0,58.0,120.0
733,15102,33,184,269.0,272.0,42.0,29.0
734,15103,14,4673,285.0,48.0,107.0,77.0
735,15103,1,11283,249.0,268.0,152.0,120.0
736,15103,33,95,251.0,278.0,105.0,14.0
737,15103,8,139416,166.0,397.0,342.0,570.0
738,15103,19,4098,261.0,369.0,124.0,59.0
739,15103,23,1788,324.0,948.0,55.0,50.0
740,15103,23,1778,157.0,918.0,46.0,76.0
741,15104,23,10630,156.0,598.0,143.0,132.0
742,15104,23,2483,248.0,682.0,146.0,48.0
743,15104,7,4120,101.0,440.0,134.0,235.0
744,15104,1,54547,193.0,286.0,370.0,352.0
745,15104,33,4663,373.0,286.0,111.0,148.0
746,15104,31,3745,505.0,358.0,58.0,132.0
747,15104,31,16538,253.0,287.0,140.0,175.0
748,15105,7,39552,129.0,644.0,305.0,250.0
749,15105,32,2474,247.0,666.0,85.0,47.0
750,15105,42,39,268.0,673.0,7.0,7.0
751,15105,42,24,249.0,697.0,5.0,7.0
752,15105,42,37,309.0,693.0,8.0,6.0
753,15105,42,35,325.0,692.0,6.0,7.0
754,15105,32,449,406.0,733.0,16.0,37.0
755,15105,32,290,193.0,690.0,46.0,85.0
756,15105,33,1350,320.0,422.0,102.0,26.0
757,15105,1,49010,225.0,421.0,271.0,290.0
758,15105,31,1324,476.0,456.0,20.0,88.0
759,15105,31,2466,225.0,480.0,63.0,70.0
760,15105,13,1386,372.0,304.0,69.0,38.0
761,15105,18,587,450.0,769.0,38.0,32.0
762,15109,10,100164,271.0,384.0,318.0,639.0
763,15109,33,345,346.0,384.0,151.0,56.0
764,15109,15,423,405.0,143.0,79.0,71.0
765,15109,15,18,462.0,144.0,9.0,8.0
766,15110,13,1819,513.0,117.0,66.0,37.0
767,15110,29,4697,520.0,198.0,137.0,140.0
768,15110,11,44789,479.0,182.0,259.0,467.0
769,15110,21,15429,548.0,637.0,94.0,272.0
770,15110,21,16946,427.0,622.0,150.0,268.0
771,15110,22,250,427.0,865.0,38.0,31.0
772,15110,22,27,553.0,905.0,13.0,4.0
773,15110,23,7471,536.0,896.0,126.0,110.0
774,15110,23,7631,379.0,862.0,88.0,150.0
775,15110,19,197,604.0,492.0,55.0,8.0
776,15110,24,3772,659.0,436.0,73.0,111.0
777,15110,19,2633,461.0,516.0,24.0,195.0
778,15110,35,1160,520.0,268.0,51.0,246.0
779,15110,35,407,714.0,190.0,27.0,75.0
780,15110,31,802,678.0,182.0,60.0,67.0
781,15110,4,35780,455.0,185.0,286.0,526.0
782,15110,31,4369,638.0,187.0,103.0,88.0
783,15110,31,8517,459.0,222.0,75.0,263.0
784,15111,28,1375,403.0,131.0,74.0,56.0
785,15111,19,783,425.0,253.0,81.0,30.0
786,15111,10,26428,380.0,131.0,152.0,378.0
787,15111,23,1534,491.0,615.0,83.0,52.0
788,15111,23,1677,297.0,584.0,69.0,80.0
789,15113,33,271,333.0,356.0,52.0,16.0
790,15113,10,34275,320.0,356.0,140.0,395.0
791,15113,24,7459,259.0,604.0,131.0,79.0
792,15115,0,57932,363.0,212.0,286.0,321.0
793,15115,28,1105,430.0,212.0,92.0,49.0
794,15115,31,4771,555.0,242.0,94.0,79.0
795,15115,31,6865,363.0,260.0,52.0,194.0
796,15115,7,10456,402.0,498.0,180.0,95.0
797,15115,18,346,571.0,201.0,33.0,30.0
798,15115,14,3482,418.0,85.0,122.0,81.0
799,15117,21,6332,411.0,969.0,156.0,53.0
800,15117,21,1128,548.0,976.0,54.0,46.0
801,15117,33,740,387.0,316.0,90.0,15.0
802,15117,10,142832,317.0,316.0,322.0,690.0
803,15117,35,1180,376.0,434.0,20.0,265.0
804,15117,35,2117,544.0,413.0,69.0,296.0
805,15117,31,20195,181.0,305.0,86.0,333.0
806,15117,25,123706,140.0,221.0,540.0,801.0
807,15117,4,41288,181.0,264.0,440.0,450.0
808,15117,33,165,376.0,303.0,112.0,23.0
809,15118,23,1717,510.0,620.0,54.0,52.0
810,15118,23,1393,475.0,618.0,40.0,53.0
811,15118,6,27905,455.0,279.0,113.0,332.0
812,15118,3,15772,445.0,137.0,152.0,443.0
813,15118,31,5393,576.0,153.0,31.0,233.0
814,15118,33,454,498.0,138.0,62.0,28.0
815,15118,31,5365,380.0,97.0,105.0,103.0
816,15118,1,20384,380.0,97.0,227.0,289.0
817,15118,24,764,469.0,144.0,111.0,71.0
818,15120,13,1813,317.0,164.0,87.0,30.0
819,15120,31,612,411.0,283.0,33.0,74.0
820,15120,31,4987,224.0,265.0,49.0,143.0
821,15120,28,465,278.0,254.0,105.0,30.0
822,15120,0,72791,224.0,254.0,238.0,416.0
823,15120,18,178,456.0,599.0,14.0,19.0
824,15120,23,457,123.0,1004.0,55.0,19.0
825,15120,6,62665,153.0,600.0,320.0,374.0
826,15120,24,8394,166.0,257.0,134.0,437.0
827,15121,6,23359,247.0,609.0,145.0,295.0
828,15121,23,5338,315.0,884.0,97.0,105.0
829,15121,23,4249,270.0,875.0,82.0,99.0
830,15121,8,9363,199.0,540.0,210.0,91.0
831,15121,1,46570,221.0,281.0,209.0,296.0
832,15121,33,401,283.0,281.0,81.0,33.0
833,15121,31,12800,350.0,296.0,80.0,281.0
834,15121,31,2760,221.0,315.0,33.0,239.0
835,15121,24,5857,352.0,285.0,114.0,302.0
836,15121,14,6476,206.0,143.0,195.0,136.0
837,15123,7,14928,209.0,497.0,193.0,112.0
838,15123,2,64054,157.0,226.0,294.0,354.0
839,15123,31,10120,157.0,267.0,65.0,280.0
840,15123,31,6802,388.0,422.0,63.0,152.0
841,15123,33,2069,272.0,238.0,159.0,109.0
842,15123,23,3840,315.0,913.0,60.0,99.0
843,15123,23,4515,246.0,921.0,70.0,99.0
844,15123,24,14189,133.0,222.0,107.0,584.0
845,15123,13,1667,273.0,124.0,83.0,31.0
846,15124,8,29451,281.0,485.0,200.0,190.0
847,15124,0,57382,221.0,218.0,269.0,320.0
848,15124,31,8551,221.0,262.0,68.0,266.0
849,15124,31,4641,450.0,263.0,40.0,214.0
850,15124,32,1809,404.0,451.0,59.0,53.0
851,15124,32,1242,274.0,410.0,28.0,71.0
852,15124,23,1688,311.0,808.0,42.0,112.0
853,15124,23,1523,334.0,862.0,59.0,109.0
854,15124,27,1953,281.0,218.0,183.0,46.0
855,15126,6,59963,232.0,738.0,276.0,285.0
856,15126,24,14971,99.0,721.0,114.0,302.0
857,15126,2,197117,147.0,159.0,438.0,600.0
858,15126,33,13760,251.0,159.0,179.0,142.0
859,15126,31,26723,482.0,229.0,103.0,487.0
860,15126,31,18582,147.0,244.0,86.0,446.0
861,15127,23,1303,356.0,836.0,106.0,102.0
862,15127,23,5011,339.0,846.0,107.0,121.0
863,15127,10,41348,272.0,152.0,225.0,382.0
864,15127,33,591,319.0,159.0,96.0,101.0
865,15127,31,2251,272.0,177.0,58.0,83.0
866,15127,31,6087,377.0,152.0,120.0,104.0
867,15128,13,5922,215.0,58.0,187.0,124.0
868,15128,9,189343,324.0,158.0,443.0,865.0
869,15128,28,8768,324.0,158.0,166.0,182.0
870,15128,31,73560,335.0,200.0,334.0,437.0
871,15128,24,55360,443.0,543.0,193.0,480.0
872,15128,32,10969,576.0,637.0,174.0,81.0
873,15129,10,78378,81.0,223.0,250.0,390.0
874,15129,31,10093,261.0,229.0,70.0,284.0
875,15129,33,491,126.0,223.0,147.0,16.0
876,15129,31,9218,81.0,235.0,54.0,293.0
877,15129,24,9164,69.0,598.0,105.0,302.0
878,15129,23,4563,157.0,896.0,51.0,115.0
879,15129,23,1752,196.0,891.0,35.0,99.0
880,15130,33,664,246.0,247.0,81.0,27.0
881,15130,31,798,356.0,270.0,30.0,59.0
882,15130,31,1642,181.0,267.0,49.0,66.0
883,15130,1,38703,181.0,247.0,208.0,288.0
884,15130,6,35472,222.0,509.0,165.0,384.0
885,15131,31,2711,233.0,286.0,34.0,119.0
886,15131,31,2736,390.0,269.0,61.0,115.0
887,15131,0,42770,233.0,260.0,218.0,328.0
888,15131,28,331,288.0,260.0,76.0,23.0
889,15131,5,4571,252.0,264.0,159.0,190.0
890,15131,24,5870,380.0,267.0,80.0,298.0
891,15131,23,3151,246.0,849.0,61.0,91.0
892,15131,23,2810,384.0,847.0,43.0,93.0
893,15131,6,27676,259.0,509.0,163.0,340.0
894,15132,23,356,317.0,839.0,46.0,68.0
895,15132,23,1134,323.0,892.0,48.0,76.0
896,15132,10,54334,254.0,238.0,173.0,413.0
897,15132,33,394,310.0,238.0,72.0,30.0
898,15133,10,116669,226.0,244.0,367.0,747.0
899,15133,33,2349,330.0,274.0,113.0,98.0
900,15137,1,68432,96.0,370.0,320.0,387.0
901,15137,32,2550,292.0,675.0,61.0,78.0
902,15137,42,70,291.0,719.0,9.0,10.0
903,15137,32,7645,166.0,729.0,79.0,134.0
904,15137,32,281,157.0,783.0,9.0,92.0
905,15137,19,1231,278.0,659.0,80.0,76.0
906,15137,34,83,348.0,708.0,6.0,24.0
907,15137,6,70154,157.0,659.0,285.0,364.0
908,15137,31,9674,96.0,417.0,113.0,181.0
909,15137,33,532,203.0,370.0,108.0,65.0
910,15137,31,3052,336.0,465.0,80.0,137.0
911,15139,8,26366,661.0,257.0,189.0,219.0
912,15139,31,4511,573.0,96.0,102.0,120.0
913,15139,0,25014,571.0,93.0,326.0,194.0
914,15139,31,4490,814.0,169.0,83.0,104.0
915,15139,21,8421,716.0,496.0,61.0,215.0
916,15139,21,4115,766.0,480.0,36.0,179.0
917,15139,23,667,732.0,671.0,16.0,76.0
918,15139,23,2888,743.0,689.0,44.0,90.0
919,15139,28,371,696.0,93.0,32.0,29.0
920,15140,32,358,252.0,545.0,27.0,17.0
921,15140,32,237,326.0,548.0,16.0,19.0
922,15140,29,2342,272.0,438.0,62.0,98.0
923,15140,14,1418,270.0,351.0,48.0,44.0
924,15140,2,1064,228.0,479.0,134.0,161.0
925,15140,31,2829,338.0,432.0,26.0,164.0
926,15140,31,1924,230.0,479.0,36.0,131.0
927,15140,6,3089,270.0,697.0,63.0,119.0
928,15140,23,964,307.0,787.0,27.0,57.0
929,15140,23,1081,286.0,812.0,26.0,50.0
930,15140,9,32697,230.0,432.0,134.0,357.0
931,15142,10,85590,213.0,346.0,356.0,542.0
932,15142,33,1522,258.0,376.0,227.0,55.0
933,15143,6,28891,261.0,441.0,130.0,334.0
934,15143,23,119,280.0,686.0,13.0,21.0
935,15143,23,781,319.0,764.0,35.0,37.0
936,15143,4,56203,45.0,245.0,393.0,310.0
937,15143,31,5420,227.0,273.0,53.0,200.0
938,15143,31,5456,385.0,293.0,53.0,195.0
939,15143,29,3884,272.0,245.0,121.0,94.0
940,15144,4,38193,283.0,39.0,360.0,404.0
941,15144,33,331,490.0,116.0,37.0,36.0
942,15144,10,94224,327.0,116.0,290.0,536.0
943,15144,24,23751,232.0,56.0,170.0,618.0
944,15144,21,14903,324.0,641.0,94.0,268.0
945,15144,21,14448,466.0,629.0,90.0,262.0
946,15144,23,8952,278.0,891.0,95.0,127.0
947,15144,23,6825,462.0,873.0,72.0,128.0
948,15144,19,8002,369.0,316.0,157.0,123.0
949,15144,31,13752,569.0,45.0,74.0,398.0
950,15144,31,16195,283.0,57.0,100.0,379.0
951,15146,1,47742,201.0,261.0,256.0,289.0
952,15146,8,103715,192.0,516.0,262.0,507.0
953,15146,33,714,299.0,261.0,75.0,22.0
954,15147,23,2017,653.0,796.0,89.0,64.0
955,15147,23,1068,546.0,864.0,41.0,37.0
956,15147,6,43061,424.0,468.0,282.0,384.0
957,15147,43,8737,422.0,408.0,154.0,84.0
958,15147,31,7913,363.0,324.0,74.0,241.0
959,15147,4,34437,363.0,285.0,248.0,280.0
960,15147,29,2186,399.0,309.0,110.0,45.0
961,15147,31,5900,513.0,285.0,98.0,241.0
962,15148,10,68481,183.0,246.0,247.0,498.0
963,15148,31,2148,379.0,299.0,47.0,74.0
964,15148,31,2047,214.0,293.0,34.0,92.0
965,15148,29,1778,283.0,252.0,81.0,79.0
966,15148,21,5573,273.0,696.0,55.0,130.0
967,15148,23,2990,262.0,831.0,41.0,90.0
968,15148,23,4059,293.0,848.0,55.0,100.0
969,15148,21,353,273.0,729.0,55.0,88.0
970,15148,24,10251,237.0,409.0,167.0,123.0
971,15149,33,1004,770.0,220.0,136.0,89.0
972,15149,23,558,260.0,661.0,37.0,20.0
973,15149,10,105528,285.0,216.0,681.0,465.0
974,15151,1,256494,82.0,367.0,538.0,649.0
975,15151,31,50407,82.0,545.0,186.0,471.0
976,15151,31,33306,475.0,454.0,145.0,505.0
977,15151,33,2061,133.0,376.0,339.0,136.0
978,15151,13,3134,400.0,186.0,112.0,86.0
979,15152,10,160942,47.0,170.0,356.0,826.0
980,15152,44,12943,192.0,170.0,163.0,199.0
981,15152,44,14012,157.0,386.0,193.0,134.0
982,15152,33,2040,211.0,170.0,144.0,97.0
983,15154,15,90939,327.0,53.0,387.0,537.0
984,15154,10,2259,389.0,200.0,183.0,278.0
985,15154,31,207,561.0,229.0,11.0,39.0
986,15154,31,481,432.0,200.0,13.0,67.0
987,15156,1,13288,256.0,264.0,145.0,156.0
988,15156,33,140,308.0,264.0,40.0,26.0
989,15156,31,1638,256.0,269.0,56.0,61.0
990,15156,13,711,316.0,195.0,65.0,33.0
991,15156,6,42276,242.0,410.0,172.0,405.0
992,15156,32,157,339.0,457.0,18.0,28.0
993,15156,23,1712,242.0,782.0,72.0,105.0
994,15156,23,1640,310.0,808.0,92.0,88.0
995,15158,33,1420,246.0,184.0,80.0,38.0
996,15158,10,86497,169.0,184.0,292.0,499.0
997,15158,43,43615,169.0,503.0,292.0,180.0
998,15158,23,1558,254.0,905.0,47.0,95.0
999,15158,23,1539,203.0,889.0,61.0,101.0
1000,15159,33,948,246.0,261.0,151.0,17.0
1001,15159,31,2767,219.0,279.0,46.0,87.0
1002,15159,31,3596,403.0,251.0,71.0,81.0
1003,15159,10,74295,219.0,251.0,255.0,446.0
1004,15159,23,2375,307.0,894.0,51.0,88.0
1005,15159,23,757,330.0,839.0,27.0,66.0
1006,15163,33,2538,273.0,424.0,133.0,86.0
1007,15163,31,4084,453.0,444.0,51.0,122.0
1008,15163,31,5273,164.0,453.0,61.0,127.0
1009,15163,10,111785,164.0,424.0,375.0,526.0
1010,15163,23,5469,542.0,771.0,139.0,79.0
1011,15166,18,283,342.0,272.0,18.0,32.0
1012,15166,32,860,323.0,230.0,34.0,35.0
1013,15166,31,7676,262.0,186.0,109.0,143.0
1014,15166,31,252,369.0,285.0,21.0,18.0
1015,15166,24,1438,347.0,324.0,45.0,55.0
1016,15166,10,19434,254.0,173.0,184.0,303.0
1017,15166,21,6737,454.0,431.0,71.0,192.0
1018,15166,21,4662,367.0,432.0,89.0,126.0
1019,15166,23,298,367.0,580.0,33.0,21.0
1020,15166,23,2695,454.0,594.0,107.0,54.0
1021,15168,23,3062,210.0,915.0,119.0,100.0
1022,15168,23,2313,483.0,820.0,77.0,113.0
1023,15168,6,50709,282.0,487.0,261.0,362.0
1024,15168,19,314,399.0,504.0,37.0,18.0
1025,15168,24,57176,112.0,423.0,244.0,319.0
1026,15168,31,1669,240.0,262.0,32.0,86.0
1027,15168,31,3366,438.0,229.0,64.0,96.0
1028,15168,18,314,525.0,468.0,33.0,15.0
1029,15168,24,14208,418.0,224.0,110.0,276.0
1030,15168,13,1205,282.0,121.0,86.0,31.0
1031,15168,33,1408,283.0,253.0,109.0,63.0
1032,15168,1,42834,240.0,216.0,262.0,325.0
1033,15168,32,8740,381.0,509.0,89.0,131.0
1034,15170,23,460,363.0,565.0,71.0,42.0
1035,15170,23,3712,363.0,570.0,121.0,51.0
1036,15170,32,442,718.0,455.0,44.0,21.0
1037,15170,42,17,755.0,471.0,6.0,5.0
1038,15170,32,1550,749.0,475.0,38.0,79.0
1039,15170,31,6612,586.0,313.0,120.0,96.0
1040,15170,33,19,659.0,293.0,7.0,5.0
1041,15170,13,89,633.0,404.0,10.0,16.0
1042,15170,1,18024,586.0,293.0,196.0,177.0
1043,15170,31,38,605.0,404.0,7.0,11.0
1044,15170,7,8659,665.0,442.0,122.0,115.0
1045,15171,13,2664,353.0,233.0,132.0,46.0
1046,15171,31,16593,414.0,403.0,151.0,214.0
1047,15171,33,471,394.0,351.0,113.0,39.0
1048,15171,11,122054,259.0,351.0,313.0,578.0
1049,15173,10,35566,280.0,244.0,172.0,405.0
1050,15173,33,1585,336.0,321.0,116.0,96.0
1051,15173,24,1223,258.0,426.0,31.0,67.0
1052,15173,23,3079,342.0,852.0,69.0,86.0
1053,15173,23,1772,358.0,818.0,94.0,77.0
1054,15175,15,3163,294.0,101.0,85.0,83.0
1055,15175,0,6431,254.0,205.0,147.0,268.0
1056,15175,28,1135,298.0,205.0,69.0,40.0
1057,15175,31,78,425.0,478.0,23.0,9.0
1058,15175,31,73,223.0,476.0,20.0,11.0
1059,15175,35,469,278.0,290.0,51.0,143.0
1060,15175,35,224,275.0,240.0,22.0,48.0
1061,15175,35,198,370.0,239.0,16.0,46.0
1062,15175,35,271,398.0,284.0,9.0,148.0
1063,15175,31,5692,216.0,233.0,43.0,258.0
1064,15175,31,5853,402.0,238.0,51.0,250.0
1065,15175,8,14783,243.0,449.0,161.0,120.0
1066,15175,22,2189,346.0,766.0,46.0,106.0
1067,15175,22,2290,309.0,787.0,45.0,101.0
1068,15175,23,1270,307.0,833.0,48.0,71.0
1069,15175,23,1242,349.0,809.0,46.0,78.0
1070,15175,29,5541,250.0,198.0,161.0,104.0
1071,15175,2,13357,223.0,222.0,224.0,265.0
1072,15175,4,28592,216.0,198.0,237.0,293.0
1073,15177,24,22006,207.0,206.0,125.0,346.0
1074,15177,31,3681,241.0,211.0,53.0,121.0
1075,15177,10,49426,241.0,204.0,205.0,442.0
1076,15177,22,6842,308.0,688.0,66.0,171.0
1077,15177,22,4021,346.0,656.0,51.0,168.0
